FIPS,UNEMP,INCOME,POP,
48053,4.7,"62,827","7,076",
48055,6.3,"55,301","38,095",
48057,5.8,"55,909","17,642",
48059,5.4,"50,812","49,130",
48061,10.2,"40,893","45,883",
48063,7.4,"47,091","20,106",
48065,4.2,"69,760","13,708",
48067,7.9,"44,529","421,017",
48069,3.6,"51,736","12,464",
48071,9.5,"93,351","5,807",
48073,7.9,"46,576","28,454",
48075,3.7,"44,095","7,371",
48077,5.5,"59,983","46,571",
48079,7.1,"43,742","50,412",
48081,5.5,"48,435","6,664",
48083,7.4,"44,834","10,218",
48085,6.3,"96,847","2,547",
48087,4.3,"40,314","3,285",
48089,5.6,"55,607","7,684",
48091,6.2,"87,976","1,064,465",
48093,5.5,"54,122","2,652",
48095,4.5,"43,321","20,557",
48097,7.1,"61,186","161,501",
48099,6.6,"53,083","13,594",
48101,4.9,"40,449","3,303",
48103,13.6,"68,626","41,668",
48105,8.9,"54,165","83,093",
48107,5.2,"38,871","1,380",
48109,6.5,"44,462","4,675",
48111,2.8,"55,793","3,098",
48113,7.7,"61,807","5,133",
48115,8.7,"48,165","2,188",
48117,3.6,"46,178","7,115",
48119,5.5,"51,348","2,613,539",
48121,6.5,"90,910","12,456",
48123,6.0,"52,544","18,583",
48125,6.3,"41,973","5,230",
48127,6.4,"40,315","906,422",
48129,4.4,"41,093","19,824",
48131,12.1,"37,100","1,770",
48133,6.7,"46,991","8,615",
48135,11.0,"65,564","3,258",
48137,3.5,"40,424","9,831",
48139,6.0,"78,341","17,725",
48141,8.3,"48,629","165,171",
48143,5.7,"53,044","1,422",
48145,6.0,"41,484","192,455",
48147,4.7,"56,123","865,657",
48149,4.7,"62,195","42,545",
48151,4.5,"51,053","16,968",
48153,6.2,"45,022","35,662",
48155,4.2,"38,615","24,435",
48157,7.7,"101,361","3,672",
48159,5.3,"50,630","5,402",
48161,8.3,"52,511","1,095",
48163,5.7,"40,360","822,779",
48165,5.6,"67,171","10,359",
48167,8.7,"73,214","19,435",
48169,6.8,"48,975","18,385",
48171,4.8,"62,143","21,598",
48173,3.6,"93,759","350,682",
48175,7.7,"56,758","5,816",
48177,5.4,"48,425","26,725",
48179,8.1,"52,543","1,116",
48181,5.9,"57,439","7,012",
48183,8.3,"53,137","19,653",
48185,8.0,"51,651","21,227",
48187,6.1,"78,801","135,543",
48189,6.8,"49,187","124,239",
48191,5.8,"35,940","29,268",
48193,4.5,"52,505","172,706",
48195,3.5,"58,703","32,522",
48197,4.4,"40,057","2,825",
48199,9.0,"62,616","8,222",
48201,8.9,"61,638","5,285",
48203,7.9,"55,171","3,549",
48205,2.1,"72,796","56,231",
48207,4.3,"38,613","4,731,145",
48209,6.3,"72,890","68,839",
48211,4.4,"71,299","5,382",
48213,6.4,"49,896","5,416",
48215,11.6,"41,656","241,067",
48217,6.3,"53,210","3,382",
48219,7.9,"51,149","82,150",
48221,6.6,"74,534","870,781",
48223,5.1,"50,332","35,874",
48225,5.3,"43,601","21,537",
48227,8.1,"61,112","61,598",
48229,8.0,"39,309","36,787",
48231,6.5,"57,513","22,066",
48233,7.2,"57,936","34,860",
48235,6.0,"68,630","3,202",
48237,7.0,"55,358","99,956",
48239,5.8,"55,800","20,617",
48241,11.2,"47,252","1,513",
48243,5.1,"53,362","8,472",
48245,11.9,"55,173","14,988",
48247,9.5,"38,788","32,980",
48249,13.0,"44,444","1,996",
48251,6.5,"66,538","256,526",
48253,7.0,"51,094","4,838",
48255,6.3,"54,843","38,891",
48257,6.5,"75,009","179,927",
48259,5.0,"94,899","19,663",
48261,5.4,"46,132","14,710",
48263,3.9,"52,591","145,310",
48265,5.9,"57,789","44,279",
48267,5.1,"44,757",350,
48269,1.7,"71,256",753,
48271,6.0,"47,076","52,598",
48273,8.4,"47,169","4,286",
48275,5.6,"40,808",265,
48277,6.5,"47,061","3,129",
48279,5.2,"42,719","31,040",
48281,5.4,"58,817","3,353",
48283,6.8,"41,683","50,088",
48285,5.2,"52,632","13,045",
48287,4.9,"59,250","21,627",
48289,7.8,"50,522","6,664",
48291,10.6,"53,274","20,337",
48293,7.1,"43,644","17,478",
48295,4.2,"65,388","15,719",
48297,7.5,"54,163","91,628",
48299,5.7,"55,617","22,146",
48301,1.7,"88,487","3,059",
48303,5.7,"54,733","11,335",
48305,5.4,"45,737","21,243",
48307,7.5,"43,262",64,
48309,6.2,"51,078","310,639",
48311,2.8,"68,349","5,596",
48313,7.2,"46,274","7,630",
48315,8.2,"37,876","260,579",
48317,6.1,"68,745",600,
48319,5.6,"54,914","13,455",
48321,10.5,"49,276","9,725",
48323,15.0,"40,017","5,237",
48325,6.3,"60,695","3,953",
48327,5.2,"38,425","36,255",
48329,8.1,"85,811","57,887",
48331,7.1,"48,989","50,748",
48333,4.1,"46,876","1,962",
48335,7.9,"44,457","169,983",
48337,6.6,"53,649","24,754",
48339,7.5,"88,833","4,456",
48341,3.8,"55,099","8,990",
48343,11.4,"43,304","19,965",
48345,4.6,"40,217","620,443",
48347,6.6,"46,207","21,358",
48349,6.2,"48,649","11,973",
48351,11.0,"45,890","1,063",
48353,5.3,"46,389","64,653",
48355,9.0,"56,079","52,624",
48357,5.8,"62,567","12,217",
48359,3.9,"59,404","14,738",
48361,10.5,"62,976","353,178",
48363,7.0,"50,159","10,015",
48365,8.4,"56,882","1,758",
48367,5.9,"82,501","84,808",
48369,2.6,"50,607","28,409",
48371,8.1,"52,763","22,491",
48373,8.7,"50,416","148,222",
48375,5.5,"41,138","9,869",
48377,14.7,"33,499","15,193",
48379,4.7,"65,657","50,123",
48381,4.5,"70,694","118,525",
48383,9.7,"67,384","6,131",
48385,6.7,"40,834","12,164",
48387,6.4,"41,325","140,753",
48389,7.1,"48,990","3,385",
48391,8.2,"46,883","2,758",
48393,4.6,"70,705","11,587",
48395,6.4,"47,016","14,748",
48397,6.0,"105,763","6,741",
48399,4.9,"48,650",827,
48401,7.3,"56,036","16,757",
48403,10.8,"43,778","107,819",
48405,9.6,"40,094","9,900",
48407,8.1,"42,633","52,214",
48409,10.3,"57,302","9,894",
48411,5.2,"46,061","7,918",
48413,6.9,"53,286","27,402",
48415,8.2,"56,299","68,755",
48417,5.3,"65,095","5,730",
48419,6.8,"39,708","2,451",
48421,3.1,"55,473","16,932",
48423,6.8,"59,538","3,105",
48425,6.5,"67,897","24,022",
48427,17.3,"32,516","2,782",
48429,6.1,"46,658","233,479",
48431,6.4,"66,790","9,205",
48433,5.0,"48,267","65,920",
48435,9.8,"63,427","9,101",
48437,5.2,"44,388","1,372",
48439,7.3,"70,130","1,245",
48441,5.5,"54,465","3,372",
48443,4.6,"45,677","6,971",
48445,7.3,"42,953","2,110,640",
48447,4.9,"42,746","143,208",
48449,6.7,"49,924",760,
48451,6.3,"54,774","11,831",
48453,6.3,"80,690","1,440",
48455,8.1,"43,788","31,247",
48457,9.9,"48,254","120,003",
48459,7.7,"53,078","1,290,188",
48461,5.6,"58,908","13,602",
48463,6.4,"44,690","19,798",
48465,7.9,"45,034","40,892",
48467,6.1,"55,554","3,308",
48469,8.3,"57,344","24,564",
48471,7.2,"47,519","47,586",
48473,7.8,"61,822","59,541",
48475,9.4,"61,396","91,319",
48477,5.6,"59,039","76,400",
48479,8.5,"52,576","56,794",
48481,6.8,"49,901","11,644",
48483,6.0,"58,544","35,805",
48485,6.7,"51,535","267,114",
48487,5.9,"42,570","41,570",
48489,12.0,"35,821","4,990",
48491,5.9,"92,661","129,350",
48493,5.7,"76,905","12,887",
48495,9.3,"64,894","20,164",
48497,6.5,"70,468","609,017",
48499,6.6,"56,945","49,753",
48501,11.9,"62,636","7,791",
48503,5.3,"52,643","68,632",
48505,12.4,"36,069","44,843",
48507,14.1,"32,538","7,694",
49000,4.7,"75,705","17,867",
49001,4.0,"58,309","13,889",
49003,4.4,"69,380","9,670",
49005,2.9,"63,180","3,271,616",
49007,5.2,"52,110","7,072",
49009,4.5,"63,433","57,666",
49011,4.1,"87,610","133,154",
49013,7.7,"59,437","20,412",
49015,4.7,"61,893",935,
49017,10.2,"54,625","362,679",
49019,9.5,"53,535","19,596",
49021,4.5,"58,307","9,825",
49023,2.9,"66,056","5,083",
49025,5.4,"55,887","9,669",
49027,3.2,"59,069","57,289",
49029,3.3,"101,943","11,786",
49031,6.3,"42,196","7,667",
49033,3.4,"64,583","12,975",
49035,5.1,"79,941","12,295",
49037,10.2,"49,438","1,438",
49039,3.7,"54,648","2,510",
49041,4.2,"58,983","1,185,238",
49043,7.2,"112,482","14,518",
49045,4.8,"80,196","28,437",
49047,9.2,"62,541","21,522",
49049,3.7,"79,505","42,357",
49051,6.4,"92,136","72,698",
49053,5.3,"64,388","35,620",
49055,7.6,"50,555","659,399",
49057,4.8,"71,835","34,788",
50000,5.6,"63,293","180,279",
50001,5.0,"73,574","2,486",
50003,6.6,"56,948","262,223",
50005,5.8,"50,942","643,077",
50007,4.8,"76,483","37,363",
50009,6.5,"45,796","37,347",
50011,5.3,"65,056","30,233",
50013,5.9,"68,364","168,323",
50015,7.8,"60,555","5,920",
50017,4.8,"59,758","49,946",
50019,7.9,"48,826","7,293",
50021,6.9,"51,903","25,945",
50023,4.8,"65,879","29,277",
50025,6.3,"52,068","27,393",
50027,5.3,"61,843","60,572",
51000,6.2,"76,471","59,807",
51001,6.5,"47,335","45,905",
51003,5.4,"86,332","57,753",
51005,6.5,"53,341","8,631,393",
51007,5.8,"60,096","33,413",
51009,5.6,"56,218","112,395",
51011,5.8,"54,609","15,223",
51013,4.5,"118,986","13,265",
51015,4.6,"63,621","31,307",
51017,9.9,"54,385","16,119",
51019,5.1,"66,591","238,643",
51021,5.6,"49,023","77,487",
51023,4.5,"74,178","4,209",
51025,8.0,"43,835","79,462",
51027,9.5,"36,881","6,270",
51029,7.4,"47,202","33,596",
51031,5.9,"48,984","15,849",
51033,6.7,"64,647","20,355",
51035,8.2,"45,698","16,824",
51036,6.5,"56,465","55,696",
51037,5.6,"43,001","30,887",
51041,5.9,"81,641","29,155",
51043,4.5,"85,567","6,773",
51045,5.1,"53,319","11,529",
51047,5.0,"79,739","364,548",
51049,6.1,"52,005","14,783",
51051,8.0,"37,161","4,892",
51053,6.4,"58,474","52,552",
51057,7.0,"53,538","9,675",
51059,5.8,"127,898","14,124",
51061,4.7,"103,827","27,947",
51063,5.1,"52,277","10,599",
51065,5.3,"75,089","1,150,309",
51067,5.5,"61,878","72,972",
51069,4.6,"83,672","15,476",
51071,6.3,"53,111","27,249",
51073,5.4,"71,715","54,477",
51075,4.9,"100,444","91,419",
51077,5.7,"41,312","16,787",
51079,5.2,"73,345","38,711",
51081,6.8,"47,315","24,727",
51083,7.0,"42,619","15,333",
51085,4.8,"90,824","20,552",
51087,6.5,"68,975","11,391",
51089,7.6,"41,908","34,022",
51091,3.7,"45,917","109,979",
51093,5.1,"78,749","334,389",
51095,6.9,"92,773","50,948",
51097,5.1,"54,185","2,232",
51099,4.5,"85,657","38,606",
51101,5.4,"73,035","78,254",
51103,7.2,"55,072","6,608",
51105,6.4,"35,878","26,723",
51107,5.3,"151,806","17,810",
51109,5.2,"64,135","10,919",
51111,5.3,"44,860","22,173",
51113,3.8,"66,397","420,959",
51115,4.9,"69,112","37,596",
51117,6.8,"43,128","11,936",
51119,5.1,"58,834","13,837",
51121,4.8,"58,740","8,533",
51125,5.6,"55,804","30,319",
51127,4.6,"102,619","10,625",
51131,7.8,"45,235","99,721",
51133,6.3,"60,385","14,775",
51135,5.1,"45,913","22,945",
51137,5.6,"71,691","12,282",
51139,7.3,"52,877","11,839",
51141,6.9,"43,568","15,642",
51143,6.5,"51,682","36,254",
51145,4.8,"94,293","23,709",
51147,6.5,"44,586","17,608",
51149,6.5,"74,518","60,501",
51153,6.5,"106,208","30,333",
51155,7.9,"54,086","21,849",
51157,4.5,"79,086","43,010",
51159,4.9,"49,758","482,204",
51161,5.1,"71,742","33,800",
51163,5.5,"58,501","7,348",
51165,4.7,"67,242","8,923",
51167,6.6,"40,345","96,929",
51169,5.3,"41,288","22,650",
51171,5.3,"59,087","83,757",
51173,6.4,"41,964","25,781",
51175,5.0,"62,327","21,576",
51177,6.0,"90,262","44,186",
51179,5.7,"109,090","29,800",
51181,5.7,"59,069","17,996",
51183,8.5,"45,134","140,032",
51185,7.6,"43,619","156,927",
51187,5.8,"69,878","6,561",
51191,5.8,"52,387","10,829",
51193,5.9,"54,885","40,429",
51195,7.6,"42,372","40,727",
51197,7.7,"48,543","53,935",
51199,5.6,"91,535","18,477",
51510,6.0,"102,589","36,130",
51520,7.7,"37,678","28,290",
51530,5.7,"44,752","70,045",
51540,6.4,"58,717","159,467",
51550,6.1,"77,361",,
51570,7.1,"57,688","17,219",
51580,9.6,"41,842","6,641",
51590,9.7,"36,073","46,553",
51595,11.1,"38,631","249,422",
51600,5.6,"106,430",,
51610,3.8,"137,849","18,170",
51620,8.5,"45,433","5,737",
51630,7.2,"62,121","42,590",
51640,7.7,"37,229","5,766",
51650,8.5,"55,816","24,146",
51660,6.4,"48,189","14,658",
51670,10.7,"38,293","8,180",
51678,7.0,"54,204","27,982",
51680,7.2,"50,612","6,720",
51683,6.5,"84,405","137,148",
51685,6.8,"83,145","51,814",
51690,10.9,"37,814","23,033",
51700,8.7,"53,022","7,320",
51710,8.7,"52,437","79,009",
51720,7.5,"38,062","42,772",
51730,13.9,"40,240","17,219",
51735,4.2,"98,217","13,485",
51740,9.6,"50,411","186,247",
51750,6.3,"41,530","238,005",
51760,8.8,"50,949","3,687",
51770,7.7,"45,534","33,458",
51775,5.8,"54,888","12,460",
51790,6.3,"54,296","97,915",
51800,6.5,"77,847","16,070",
51810,6.2,"78,491","226,610",
51820,6.5,"44,619","100,011",
51830,8.2,"56,569","25,346",
51840,5.8,"60,254","25,750",
53000,8.4,"78,674","94,324",
53001,7.3,"53,535","459,470",
53003,5.2,"54,776","22,196",
53005,8.2,"72,847","15,425",
53007,8.4,"59,838","28,120",
53009,10.2,"57,571","7,705,281",
53011,8.5,"80,407","20,613",
53013,7.3,"56,338","22,285",
53015,9.3,"57,316","206,873",
53017,8.5,"63,086","79,074",
53019,11.5,"47,463","77,155",
53021,9.0,"63,575","503,311",
53023,8.4,"54,555","3,952",
53025,8.8,"57,152","110,730",
53027,11.7,"59,346","42,938",
53029,8.3,"72,173","7,178",
53031,9.4,"60,556","96,749",
53033,7.5,"102,338","2,286",
53035,7.7,"79,268","99,123",
53037,9.0,"59,172","75,636",
53039,8.2,"60,567","86,857",
53041,9.4,"58,525","32,977",
53043,6.8,"60,849","2,269,675",
53045,9.8,"63,689","275,611",
53047,9.0,"44,777","44,337",
53049,10.7,"50,521","22,735",
53051,10.7,"51,950","82,149",
53053,9.6,"78,779","10,876",
53055,7.9,"69,113","65,726",
53057,9.8,"67,551","42,104",
53059,9.2,"69,163","23,365",
53061,8.5,"89,119","13,401",
53063,8.8,"59,976","921,130",
53065,9.4,"55,000","17,788",
53067,8.3,"77,890","129,523",
53069,8.8,"61,123","12,036",
53071,6.9,"60,202","827,957",
53073,9.3,"68,656","539,339",
53075,5.9,"45,906","46,445",
53077,9.7,"55,674","294,793",
54000,8.3,"48,659","4,422",
54001,8.3,"39,710","62,584",
54003,6.2,"63,012","226,847",
54005,10.5,"43,697","47,973",
54007,10.4,"39,651","256,728",
54009,9.0,"50,900","1,793,716",
54011,8.0,"42,125","15,465",
54013,16.1,"37,307","122,076",
54015,12.5,"41,923","21,809",
54017,6.3,"50,642","12,447",
54019,10.0,"41,430","22,559",
54021,10.1,"40,373","94,350",
54023,6.5,"47,400","6,229",
54025,8.1,"43,564","8,051",
54027,5.5,"54,811","7,808",
54029,10.0,"51,017","40,488",
54031,7.2,"46,658","7,408",
54033,7.9,"53,909","10,976",
54035,8.6,"50,808","32,977",
54037,5.9,"75,225","23,093",
54039,8.9,"48,334","29,095",
54041,10.9,"46,895","14,299",
54043,10.0,"43,198","65,921",
54045,12.2,"38,533","27,791",
54047,12.6,"29,106","57,701",
54049,8.7,"51,300","180,745",
54051,9.9,"53,145","17,033",
54053,8.5,"47,753","20,463",
54055,9.4,"41,794","32,567",
54057,7.6,"49,704","19,111",
54059,14.3,"34,698","56,205",
54061,6.3,"55,652","30,591",
54063,7.1,"44,655","25,453",
54065,6.0,"50,660","59,664",
54067,10.3,"40,023","26,938",
54069,8.4,"50,390","23,568",
54071,4.9,"43,451","105,822",
54073,11.1,"54,972","12,376",
54075,9.3,"39,454","17,063",
54077,7.3,"50,821","24,604",
54079,7.4,"66,991","42,425",
54081,8.9,"45,386","6,143",
54083,9.2,"46,285","7,653",
54085,8.4,"46,131","7,869",
54087,12.4,"41,671","34,216",
54089,7.8,"37,000","57,440",
54091,7.4,"48,294","74,591",
54093,8.5,"47,222","27,932",
54095,10.3,"48,345","8,444",
54097,9.6,"45,074","14,028",
54099,8.4,"42,095","11,959",
54101,9.4,"34,385","16,705",
54103,9.8,"46,824","6,762",
54105,10.7,"48,627","8,313",
54107,8.8,"49,209","23,816",
54109,10.5,"42,761","38,982",
55000,6.3,"64,177","8,378",
55001,9.5,"53,156","14,442",
55003,8.5,"47,202","5,194",
55005,6.1,"54,372","84,296",
55007,9.3,"58,065","21,382",
55009,6.0,"65,494","5,893,718",
55011,7.4,"58,407","20,654",
55013,9.1,"51,519","16,027",
55015,4.7,"80,354","46,711",
55017,6.2,"60,713","16,220",
55019,4.5,"54,296","268,740",
55021,5.9,"69,219","13,317",
55023,7.3,"51,919","16,526",
55025,4.8,"77,828","52,442",
55027,5.3,"61,730","66,297",
55029,6.8,"64,217","34,659",
55031,9.2,"55,651","58,490",
55033,5.5,"61,506","16,113",
55035,5.5,"64,972","561,504",
55037,8.0,"58,270","89,396",
55039,5.9,"65,905","30,066",
55041,12.4,"48,964","44,295",
55043,5.3,"56,418","45,440",
55045,4.8,"64,319","105,710",
55047,6.9,"59,458","4,558",
55049,6.1,"67,390","104,154",
55051,11.2,"48,813","9,179",
55053,9.3,"57,247","51,938",
55055,5.4,"71,098","37,093",
55057,7.2,"55,787","19,018",
55059,7.1,"66,460","23,709",
55061,4.6,"65,879","6,137",
55063,5.4,"59,758","21,145",
55065,4.3,"59,128","84,900",
55067,6.5,"49,597","26,718",
55069,5.9,"60,728","169,151",
55071,6.2,"61,326","20,563",
55073,5.0,"66,092","120,784",
55075,7.8,"54,404","16,611",
55077,6.7,"56,790","19,491",
55078,15.3,"40,300","28,415",
55079,8.2,"53,505","81,359",
55081,5.5,"60,296","138,013",
55083,6.3,"66,401","41,872",
55085,7.3,"62,765","15,592",
55087,5.5,"66,994","4,255",
55089,5.4,"90,446","939,489",
55091,5.9,"62,675","46,274",
55093,7.0,"75,368","38,965",
55095,7.2,"63,910","37,845",
55097,5.4,"58,248","190,705",
55099,6.8,"48,761","91,503",
55101,7.3,"61,691","7,318",
55103,5.1,"51,295","42,212",
55105,7.1,"61,624","44,977",
55107,6.6,"49,860","70,377",
55109,7.1,"87,098","14,054",
55111,7.5,"63,752","197,727",
55113,7.9,"53,908","17,304",
55115,6.4,"58,982","163,687",
55117,5.7,"62,108","14,188",
55119,4.9,"52,419","93,536",
55121,7.0,"61,687","65,763",
55123,5.2,"56,272","18,074",
55125,7.2,"55,576","40,881",
55127,6.1,"64,682","118,034",
55129,6.9,"52,735","19,913",
55131,5.6,"81,928","30,760",
55133,5.6,"91,070","30,714",
55135,5.5,"61,773","23,047",
55137,6.3,"55,476","106,478",
55139,5.4,"59,643","16,623",
55141,6.7,"57,325","136,761",
56000,5.8,"66,152","406,978",
56001,4.0,"52,216","51,812",
56003,5.0,"53,018","24,520",
56005,6.9,"83,997","171,730",
56007,4.5,"61,626","74,207",
56009,6.0,"72,481","576,851",
56011,3.9,"64,120","37,066",
56013,6.2,"57,953","11,521",
56015,4.3,"55,540","47,026",
56017,5.0,"52,344","14,537",
56019,5.5,"57,224","13,751",
56021,5.1,"69,613","7,181",
56023,5.0,"71,269","39,234",
56025,7.8,"66,104","12,498",
56027,3.8,"48,513","4,621",
56029,5.4,"59,494","8,447",
56031,5.0,"57,425","100,512",
56033,4.9,"64,030","19,581",
56035,7.2,"78,055","79,955",
56037,7.4,"80,639","2,467",
56039,6.0,"98,837","29,624",
56041,6.3,"70,756","8,605",
56043,5.3,"55,122","30,921",
56045,3.9,"59,410","8,728",
72000,,,"42,272",
72001,,,"23,331",
72003,,,"20,450",
72005,,,"7,685",
72007,,,"6,838",
72009,,,"3,285,874",
72011,,,"18,020",
72013,,,"38,136",
72015,,,"55,101",
72017,,,"24,223",
72019,,,"24,637",
72021,,,"25,596",
72023,,,"87,754",
72025,,,"15,843",
72027,,,"22,657",
72029,,,"28,983",
72031,,,"185,187",
72033,,,"47,158",
72035,,,"127,244",
72037,,,"32,827",
72039,,,"42,337",
72041,,,"154,815",
72043,,,"23,155",
72045,,,"41,652",
72047,,,"11,307",
72049,,,"16,984",
72051,,,"39,970",
72053,,,"34,668",
72054,,,"18,883",
72055,,,"34,571",
72057,,,"1,792",
72059,,,"35,879",
72061,,,"32,124",
72063,,,"11,692",
72065,,,"13,787",
72067,,,"36,614",
72069,,,"17,784",
72071,,,"89,780",
72073,,,"40,622",
72075,,,"38,486",
72077,,,"15,654",
72079,,,"50,896",
72081,,,"42,943",
72083,,,"14,779",
72085,,,"46,538",
72087,,,"37,012",
72089,,,"23,334",
72091,,,"28,105",
72093,,,"8,874",
72095,,,"35,180",
72097,,,"23,693",
72099,,,"17,781",
72101,,,"39,492",
72103,,,"4,755",
72105,,,"10,589",
72107,,,"73,077",
72109,,,"37,460",
72111,,,"28,727",
72113,,,"23,386",
72115,,,"29,241",
72117,,,"21,434",
72119,,,"15,985",
72121,,,"20,399",
72123,,,"137,491",
72125,,,"23,638",
72127,,,"15,187",
72129,,,"47,060",
72131,,,"22,729",
72133,,,"25,789",
72135,,,"31,879",
72137,,,"342,259",
72139,,,"37,693",
72141,,,"39,345",
72143,,,"20,281",
72145,,,"66,852",
72147,,,"75,293",
72149,,,"67,740",
72151,,,"28,287",
72153,,,"35,395",
,,,"54,414",
,,,"8,249",
,,,"22,093",
,,,"30,426",
,,,"34,172",
